,PlateRead,Concentration,Compound,Time,Fluorescence
591,7,10^-12,Compound A,9.8754,3220.373
592,7,10^-12,Compound B,9.747,3029.157
593,7,10^-12,Compound B,9.7532,3075.101
594,7,10^-12,Compound B,9.8498,3041.908
595,7,10^-12,Compound B,9.83,3328.657
596,7,10^-12,Compound C,9.7926,3701.35
597,7,10^-12,Compound C,9.7638,4233.551
598,7,10^-12,Compound C,9.7562,3871.911
599,7,10^-12,Compound C,9.8424,3965.192
600,7,10^-11,Compound A,10.006,3009.615
601,7,10^-11,Compound A,9.9576,2942.177
602,7,10^-11,Compound A,10.0432,3193.516
603,7,10^-11,Compound A,10.0238,3275.147
604,7,10^-11,Compound B,9.8972,3203.542
605,7,10^-11,Compound B,9.9132,3192.813
606,7,10^-11,Compound B,10.0086,3179.354
607,7,10^-11,Compound B,9.9916,3255.432
608,7,10^-11,Compound C,9.951,3589.732
609,7,10^-11,Compound C,9.945,3974.016
610,7,10^-11,Compound C,9.9146,3456.373
611,7,10^-11,Compound C,10.0024,3558.818
612,7,10^-10,Compound A,10.1564,2847.752
613,7,10^-10,Compound A,10.1178,2771.925
614,7,10^-10,Compound A,10.2144,3087.008
615,7,10^-10,Compound A,10.1742,3544.973
616,7,10^-10,Compound B,10.0476,2971.675
617,7,10^-10,Compound B,10.0644,3374.766
618,7,10^-10,Compound B,10.1686,3688.274
619,7,10^-10,Compound B,10.142,3521.369
620,7,10^-10,Compound C,10.1014,3912.557
621,7,10^-10,Compound C,10.0934,3955.24
622,7,10^-10,Compound C,10.065,3970.664
623,7,10^-10,Compound C,10.1528,3754.735
624,7,10^-09,Compound A,10.3166,2979.699
625,7,10^-09,Compound A,10.2684,3052.297
626,7,10^-09,Compound A,10.373,3155.099
627,7,10^-09,Compound A,10.3342,3070.894
628,7,10^-09,Compound B,10.2484,3078.769
629,7,10^-09,Compound B,10.2236,3241.055
630,7,10^-09,Compound B,10.3186,3604.075
631,7,10^-09,Compound B,10.2922,3525.21
632,7,10^-09,Compound C,10.2518,3446.501
633,7,10^-09,Compound C,10.2538,3823.522
634,7,10^-09,Compound C,10.3058,4062.754
635,7,10^-09,Compound C,10.3048,3444.871
636,7,10^-08,Compound A,10.4772,2967.858
637,7,10^-08,Compound A,10.498,3667.429
638,7,10^-08,Compound A,10.5228,3285.295
639,7,10^-08,Compound A,10.4864,3130.332
640,7,10^-08,Compound B,10.398,3417.9
641,7,10^-08,Compound B,10.3836,3211.209
642,7,10^-08,Compound B,10.469,3741.331
643,7,10^-08,Compound B,10.452,3602.888
644,7,10^-08,Compound C,10.4134,3983.382
645,7,10^-08,Compound C,10.4134,3913.193
646,7,10^-08,Compound C,10.4554,4067.463
647,7,10^-08,Compound C,10.4632,3516.311
648,7,10^-07,Compound A,10.7168,2827.993
649,7,10^-07,Compound A,10.658,2869.015
650,7,10^-07,Compound A,10.6732,3601.792
651,7,10^-07,Compound A,10.6448,3121.297
652,7,10^-07,Compound B,10.5582,3288.892
653,7,10^-07,Compound B,10.6042,3431.37
654,7,10^-07,Compound B,10.629,3408.561
655,7,10^-07,Compound B,10.6022,3633.909
656,7,10^-07,Compound C,10.6214,3896.894
657,7,10^-07,Compound C,10.6242,4302.934
658,7,10^-07,Compound C,10.6058,4485.623
659,7,10^-07,Compound C,10.6448,4096.879
660,7,10^-06,Compound A,10.8768,2868.937
661,7,10^-06,Compound A,10.8082,3279.029
662,7,10^-06,Compound A,10.8648,3033.499
663,7,10^-06,Compound A,10.8448,3153.056
664,7,10^-06,Compound B,10.718,3369.768
665,7,10^-06,Compound B,10.765,3439.405
666,7,10^-06,Compound B,10.7792,3820.646
667,7,10^-06,Compound B,10.7526,3474.668
668,7,10^-06,Compound C,10.7822,3979.476
669,7,10^-06,Compound C,10.7838,4556.331
670,7,10^-06,Compound C,10.7654,4439.598
671,7,10^-06,Compound C,10.8036,3878.593
672,8,Control,Compound A,11.2084,3727.204
673,8,Control,Compound A,11.1686,3394.575
674,8,Control,Compound A,11.2036,3838.629
675,8,Control,Compound A,11.2142,3117.259
676,8,Control,Compound B,11.1202,2842.738
677,8,Control,Compound B,11.1246,2786.031
678,8,Control,Compound B,11.1796,2860.833
679,8,Control,Compound B,11.163,3305.426
680,8,Control,Compound C,11.1526,3697.569
681,8,Control,Compound C,11.1246,3451.463
682,8,Control,Compound C,11.1178,3715.716
683,8,Control,Compound C,11.204,3788.383
684,8,10^-12,Compound A,11.369,3258.808
685,8,10^-12,Compound A,11.319,3597.854
686,8,10^-12,Compound A,11.3636,3796.242
687,8,10^-12,Compound A,11.367,3206.937
688,8,10^-12,Compound B,11.3086,3002.399
689,8,10^-12,Compound B,11.2846,3079.715
690,8,10^-12,Compound B,11.3298,2979.782
691,8,10^-12,Compound B,11.3232,3330.914
692,8,10^-12,Compound C,11.3126,3692.381
693,8,10^-12,Compound C,11.2846,4194.435
694,8,10^-12,Compound C,11.3002,3810.043
695,8,10^-12,Compound C,11.364,3960.788
696,8,10^-11,Compound A,11.5174,2993.534
697,8,10^-11,Compound A,11.549,2968.235
698,8,10^-11,Compound A,11.515,3203.929
699,8,10^-11,Compound A,11.5156,3211.228
700,8,10^-11,Compound B,11.459,3198.663
701,8,10^-11,Compound B,11.434,3140.519
702,8,10^-11,Compound B,11.49,3136.62
703,8,10^-11,Compound B,11.473,3269.293
704,8,10^-11,Compound C,11.4622,3598.849
705,8,10^-11,Compound C,11.435,3940.7
706,8,10^-11,Compound C,11.4562,3411.888
707,8,10^-11,Compound C,11.5144,3537.502
708,8,10^-10,Compound A,11.705,2845.966
709,8,10^-10,Compound A,11.7,2791.279
710,8,10^-10,Compound A,11.686,3125.638
711,8,10^-10,Compound A,11.6758,3533.592
712,8,10^-10,Compound B,11.6188,3034.331
713,8,10^-10,Compound B,11.6652,3355.214
714,8,10^-10,Compound B,11.6408,3675.003
715,8,10^-10,Compound B,11.6244,3499.042
716,8,10^-10,Compound C,11.693,3944.885
717,8,10^-10,Compound C,11.6126,3917.684
718,8,10^-10,Compound C,11.6166,4028.119
719,8,10^-10,Compound C,11.704,3742.327
720,8,10^-09,Compound A,11.8678,2962.444
721,8,10^-09,Compound A,11.8494,3081.383
722,8,10^-09,Compound A,11.9142,3196.107
723,8,10^-09,Compound A,11.9158,3039.032
724,8,10^-09,Compound B,11.769,3024.035
725,8,10^-09,Compound B,11.825,3296.88
726,8,10^-09,Compound B,11.7904,3617.114
727,8,10^-09,Compound B,11.7836,3462.183
728,8,10^-09,Compound C,11.8542,3492.476
729,8,10^-09,Compound C,11.775,3844.244
730,8,10^-09,Compound C,11.7774,4017.943
731,8,10^-09,Compound C,11.8644,3479.532
732,8,10^-08,Compound A,12.0182,3005.731
733,8,10^-08,Compound A,12.0096,3693.146
734,8,10^-08,Compound A,12.0646,3294.462
735,8,10^-08,Compound A,12.0662,3196.703
736,8,10^-08,Compound B,11.9194,3427.324
737,8,10^-08,Compound B,11.9754,3244.082
738,8,10^-08,Compound B,12.0056,3738.532
739,8,10^-08,Compound B,11.986,3572.864
740,8,10^-08,Compound C,12.003,3958.392
741,8,10^-08,Compound C,11.927,3927.19
742,8,10^-08,Compound C,11.927,4083.564
743,8,10^-08,Compound C,12.0144,3466.905
744,8,10^-07,Compound A,12.1784,2810.157
745,8,10^-07,Compound A,12.1596,2886.543
746,8,10^-07,Compound A,12.2256,3584.838
747,8,10^-07,Compound A,12.226,3120.39
748,8,10^-07,Compound B,12.0794,3237.48
749,8,10^-07,Compound B,12.1358,3405.963
750,8,10^-07,Compound B,12.1606,3444.707
751,8,10^-07,Compound B,12.144,3585.078
752,8,10^-07,Compound C,12.1534,3928.854
753,8,10^-07,Compound C,12.0854,4330.31
754,8,10^-07,Compound C,12.0874,4520.352
755,8,10^-07,Compound C,12.1648,4140.483
756,8,10^-06,Compound A,12.3382,2833.752
757,8,10^-06,Compound A,12.31,3285.524
758,8,10^-06,Compound A,12.3746,3003.849
759,8,10^-06,Compound A,12.3762,3131.478
760,8,10^-06,Compound B,12.3092,3400.878
761,8,10^-06,Compound B,12.2972,3510.186
762,8,10^-06,Compound B,12.311,3842.943
763,8,10^-06,Compound B,12.304,3467.561
764,8,10^-06,Compound C,12.3134,3984.25
765,8,10^-06,Compound C,12.2454,4497.725
766,8,10^-06,Compound C,12.247,4431.576
767,8,10^-06,Compound C,12.3248,3875.824
768,9,Control,Compound A,12.7654,3779.51
769,9,Control,Compound A,12.68,3376.368
770,9,Control,Compound A,12.725,3842.126
771,9,Control,Compound A,12.7184,3122.208
772,9,Control,Compound B,12.63,2856.546
773,9,Control,Compound B,12.6622,2756.546
774,9,Control,Compound B,12.7012,2867.946
775,9,Control,Compound B,12.6846,3344.605
776,9,Control,Compound C,12.683,3647.843
777,9,Control,Compound C,12.6902,3434.267
778,9,Control,Compound C,12.6394,3649.784
779,9,Control,Compound C,12.7616,3800.505
780,9,10^-12,Compound A,12.918800000000001,3276.527
781,9,10^-12,Compound A,12.8304,3578.954
782,9,10^-12,Compound A,12.9084,3763.919
783,9,10^-12,Compound A,12.9072,3231.167
784,9,10^-12,Compound B,12.7804,2973.365
785,9,10^-12,Compound B,12.816,3131.921
786,9,10^-12,Compound B,12.8614,3034.924
787,9,10^-12,Compound B,12.8444,3341.249
788,9,10^-12,Compound C,12.8438,3744.536
789,9,10^-12,Compound C,12.8482,4215.431
790,9,10^-12,Compound C,12.7874,3874.912
791,9,10^-12,Compound C,12.9156,3917.864
792,9,10^-11,Compound A,13.069199999999999,3057.488
793,9,10^-11,Compound A,12.9904,2967.539
794,9,10^-11,Compound A,13.0674,3122.061
795,9,10^-11,Compound A,13.0672,3225.234
796,9,10^-11,Compound B,12.9404,3248.152
797,9,10^-11,Compound B,12.9674,3172.666
798,9,10^-11,Compound B,13.0642,3174.746
799,9,10^-11,Compound B,13.0444,3284.936
800,9,10^-11,Compound C,12.9942,3610.273
801,9,10^-11,Compound C,13.0066,3967.153
802,9,10^-11,Compound C,12.9378,3416.339
803,9,10^-11,Compound C,13.0656,3530.241
804,9,10^-10,Compound A,13.229199999999999,2843.343
805,9,10^-10,Compound A,13.1416,2828.211
806,9,10^-10,Compound A,13.2254,3034.675
807,9,10^-10,Compound A,13.2272,3527.367
808,9,10^-10,Compound B,13.0904,3036.085
809,9,10^-10,Compound B,13.1284,3412.6
810,9,10^-10,Compound B,13.2218,3672.102
811,9,10^-10,Compound B,13.2064,3543.416
812,9,10^-10,Compound C,13.1542,3881.614
813,9,10^-10,Compound C,13.1662,3976.559
814,9,10^-10,Compound C,13.0978,4003.717
815,9,10^-10,Compound C,13.228,3709.162
816,9,10^-09,Compound A,13.3812,2967.335
817,9,10^-09,Compound A,13.301,3116.078
818,9,10^-09,Compound A,13.3756,3128.831
819,9,10^-09,Compound A,13.3774,2998.442
820,9,10^-09,Compound B,13.2422,3047.096
821,9,10^-09,Compound B,13.2764,3259.078
822,9,10^-09,Compound B,13.3818,3636.09
823,9,10^-09,Compound B,13.355,3493.314
824,9,10^-09,Compound C,13.3158,3480.177
825,9,10^-09,Compound C,13.3178,3843.748
826,9,10^-09,Compound C,13.2498,4051.22
827,9,10^-09,Compound C,13.376,3419.776
828,9,10^-08,Compound A,13.5398,3075.656
829,9,10^-08,Compound A,13.4608,3684.297
830,9,10^-08,Compound A,13.526,3278.576
831,9,10^-08,Compound A,13.5376,3151.82
832,9,10^-08,Compound B,13.4408,3471.056
833,9,10^-08,Compound B,13.4268,3308.915
834,9,10^-08,Compound B,13.5318,3749.315
835,9,10^-08,Compound B,13.5054,3598.878
836,9,10^-08,Compound C,13.4646,3919.579
837,9,10^-08,Compound C,13.477,3945.203
838,9,10^-08,Compound C,13.4882,4033.408
839,9,10^-08,Compound C,13.5264,3464.509
840,9,10^-07,Compound A,13.6996,2867.33
841,9,10^-07,Compound A,13.6814,2891.892
842,9,10^-07,Compound A,13.6878,3543.706
843,9,10^-07,Compound A,13.6976,3135.006
844,9,10^-07,Compound B,13.5908,3301.221
845,9,10^-07,Compound B,13.587,3488.197
846,9,10^-07,Compound B,13.6822,3380.304
847,9,10^-07,Compound B,13.6656,3641.225
848,9,10^-07,Compound C,13.625,3934.092
849,9,10^-07,Compound C,13.637,4365.843
850,9,10^-07,Compound C,13.6482,4481.448
851,9,10^-07,Compound C,13.6864,4062.106
852,9,10^-06,Compound A,13.89,2871.961
853,9,10^-06,Compound A,13.8422,3258.642
854,9,10^-06,Compound A,13.836,3013.918
855,9,10^-06,Compound A,13.848,3154.136
856,9,10^-06,Compound B,13.7412,3384.753
857,9,10^-06,Compound B,13.797,3464.949
858,9,10^-06,Compound B,13.843,3788.046
859,9,10^-06,Compound B,13.8154,3473.651
860,9,10^-06,Compound C,13.815,4019.666
861,9,10^-06,Compound C,13.8074,4495.335
862,9,10^-06,Compound C,13.7986,4428.546
863,9,10^-06,Compound C,13.8872,3840.999
864,10,Control,Compound A,14.2502,3716.521
865,10,Control,Compound A,14.2018,3412.629
866,10,Control,Compound A,14.2464,3793.641
867,10,Control,Compound A,14.2282,3098.217
868,10,Control,Compound B,14.1516,2874.843
869,10,Control,Compound B,14.1674,2791.681
870,10,Control,Compound B,14.2228,2878.739
871,10,Control,Compound B,14.2058,3300.851
872,10,Control,Compound C,14.1854,3600.324
873,10,Control,Compound C,14.159,3398.649
874,10,Control,Compound C,14.149,3684.489
875,10,Control,Compound C,14.2568,3765.012
876,10,10^-12,Compound A,14.4006,3334.516
877,10,10^-12,Compound A,14.3618,3570.312
878,10,10^-12,Compound A,14.4158,3800.555
879,10,10^-12,Compound A,14.3784,3245.341
880,10,10^-12,Compound B,14.3118,2968.13
881,10,10^-12,Compound B,14.318,3107.35
882,10,10^-12,Compound B,14.3828,2996.346
883,10,10^-12,Compound B,14.356,3330.959
884,10,10^-12,Compound C,14.3354,3743.031
885,10,10^-12,Compound C,14.3078,4254.325
886,10,10^-12,Compound C,14.2994,3845.834
887,10,10^-12,Compound C,14.4072,3988.053
888,10,10^-11,Compound A,14.5608,2996.73
889,10,10^-11,Compound A,14.5128,2957.599
890,10,10^-11,Compound A,14.5788,3251.491
891,10,10^-11,Compound A,14.5384,3267.65
892,10,10^-11,Compound B,14.5118,3233.801
893,10,10^-11,Compound B,14.4798,3152.354
894,10,10^-11,Compound B,14.534,3150.394
895,10,10^-11,Compound B,14.5064,3266.006
896,10,10^-11,Compound C,14.4858,3563.049
897,10,10^-11,Compound C,14.4678,3901.291
898,10,10^-11,Compound C,14.485,3393.971
899,10,10^-11,Compound C,14.568,3548.638
900,10,10^-10,Compound A,14.7106,2826.567
901,10,10^-10,Compound A,14.7424,2772.428
902,10,10^-10,Compound A,14.727,3089.93
903,10,10^-10,Compound A,14.6888,3528.087
904,10,10^-10,Compound B,14.663,2988.269
905,10,10^-10,Compound B,14.6378,3332.394
906,10,10^-10,Compound B,14.705,3701.241
907,10,10^-10,Compound B,14.6672,3514.76
908,10,10^-10,Compound C,14.6454,3930.139
909,10,10^-10,Compound C,14.6178,3947.881
910,10,10^-10,Compound C,14.6402,3995.31
911,10,10^-10,Compound C,14.7288,3727.849
912,10,10^-09,Compound A,14.8914,2945.739
913,10,10^-09,Compound A,14.9022,3093.86
914,10,10^-09,Compound A,14.8774,3111.822
915,10,10^-09,Compound A,14.839,3017.512
916,10,10^-09,Compound B,14.8222,3035.892
917,10,10^-09,Compound B,14.8584,3258.29
918,10,10^-09,Compound B,14.8632,3642.269
919,10,10^-09,Compound B,14.8164,3500.088
920,10,10^-09,Compound C,14.8762,3497.678
921,10,10^-09,Compound C,14.7994,3781.994
922,10,10^-09,Compound C,14.7898,4059.704
923,10,10^-09,Compound C,14.9576,3435.476
924,10,10^-08,Compound A,15.050999999999998,2992.963
925,10,10^-08,Compound A,15.0526,3707.476
926,10,10^-08,Compound A,15.109,3294.101
927,10,10^-08,Compound A,15.0632,3147.433
928,10,10^-08,Compound B,14.9722,3472.044
929,10,10^-08,Compound B,15.0182,3256.454
930,10,10^-08,Compound B,15.0136,3738.417
931,10,10^-08,Compound B,14.9668,3549.277
932,10,10^-08,Compound C,15.0366,3944.852
933,10,10^-08,Compound C,14.9582,3937.782
934,10,10^-08,Compound C,14.9498,4113.863
935,10,10^-08,Compound C,15.1176,3481.641
936,10,10^-07,Compound A,15.2012,2829.794
937,10,10^-07,Compound A,15.213,2899.174
938,10,10^-07,Compound A,15.2574,3612.728
939,10,10^-07,Compound A,15.2194,3132.782
940,10,10^-07,Compound B,15.1228,3303.516
941,10,10^-07,Compound B,15.1698,3499.042
942,10,10^-07,Compound B,15.2444,3468.554
943,10,10^-07,Compound B,15.1612,3618.577
944,10,10^-07,Compound C,15.1862,3885.132
945,10,10^-07,Compound C,15.1086,4345.471
946,10,10^-07,Compound C,15.0998,4422.026
947,10,10^-07,Compound C,15.2688,4108.689
948,10,10^-06,Compound A,15.351600000000001,2875.115
949,10,10^-06,Compound A,15.3744,3236.639
950,10,10^-06,Compound A,15.4078,3037.883
951,10,10^-06,Compound A,15.3796,3113.541
952,10,10^-06,Compound B,15.2828,3393.784
953,10,10^-06,Compound B,15.3188,3494.956
954,10,10^-06,Compound B,15.3938,3780.809
955,10,10^-06,Compound B,15.3172,3491.051
956,10,10^-06,Compound C,15.3366,4008.272
957,10,10^-06,Compound C,15.259,4492.532
958,10,10^-06,Compound C,15.2502,4431.951
959,10,10^-06,Compound C,15.4184,3834.908
960,11,Control,Compound A,15.771999999999998,3715.927
961,11,Control,Compound A,15.7394,3420.086
962,11,Control,Compound A,15.7592,3813.393
963,11,Control,Compound A,15.7598,3115.601
964,11,Control,Compound B,15.6732,2848.466
965,11,Control,Compound B,15.6788,2846.866
966,11,Control,Compound B,15.744,2873.674
967,11,Control,Compound B,15.7174,3322.647
968,11,Control,Compound C,15.6966,3666.543
969,11,Control,Compound C,15.679,3392.656
970,11,Control,Compound C,15.6706,3726.629
971,11,Control,Compound C,15.7684,3773.757
972,11,10^-12,Compound A,16.012,3276.221
973,11,10^-12,Compound A,15.8932,3570.059
974,11,10^-12,Compound A,15.9302,3765.917
975,11,10^-12,Compound A,15.9198,3223.635
976,11,10^-12,Compound B,15.8332,2954.086
977,11,10^-12,Compound B,15.9384,3076.902
978,11,10^-12,Compound B,15.8942,2967.752
979,11,10^-12,Compound B,15.8678,3352.823
980,11,10^-12,Compound C,15.8758,3754.033
981,11,10^-12,Compound C,15.919,4268.402
982,11,10^-12,Compound C,15.8306,3804.893
983,11,10^-12,Compound C,15.9476,4020.908
984,11,10^-11,Compound A,16.1622,2960.87
985,11,10^-11,Compound A,16.0444,3007.367
986,11,10^-11,Compound A,16.1684,3180.904
987,11,10^-11,Compound A,16.122,3224.713
988,11,10^-11,Compound B,15.9832,3243.475
989,11,10^-11,Compound B,16.091,3197.201
990,11,10^-11,Compound B,16.0446,3143.164
991,11,10^-11,Compound B,16.0276,3311.238
992,11,10^-11,Compound C,16.037,3581.524
993,11,10^-11,Compound C,16.0694,3917.766
994,11,10^-11,Compound C,15.9906,3434.958
995,11,10^-11,Compound C,16.1104,3573.192
996,11,10^-10,Compound A,16.3144,2840.545
997,11,10^-10,Compound A,16.2056,2859.683
998,11,10^-10,Compound A,16.3188,3041.436
999,11,10^-10,Compound A,16.2804,3584.188
1000,11,10^-10,Compound B,16.1446,3003.461
1001,11,10^-10,Compound B,16.2498,3354.575
1002,11,10^-10,Compound B,16.2392,3699.894
1003,11,10^-10,Compound B,16.2196,3478.158
1004,11,10^-10,Compound C,16.1886,3887.887
1005,11,10^-10,Compound C,16.2206,3947.24
1006,11,10^-10,Compound C,16.1418,3979.568
1007,11,10^-10,Compound C,16.2588,3721.859
1008,11,10^-09,Compound A,16.4724,3002.86
1009,11,10^-09,Compound A,16.3536,3103.341
1010,11,10^-09,Compound A,16.4796,3111.188
1011,11,10^-09,Compound A,16.4402,3042.211
1012,11,10^-09,Compound B,16.3036,3044.781
1013,11,10^-09,Compound B,16.4098,3236.345
1014,11,10^-09,Compound B,16.3948,3632.21
1015,11,10^-09,Compound B,16.3782,3507.231
1016,11,10^-09,Compound C,16.3478,3496.997
1017,11,10^-09,Compound C,16.3798,3830.931
1018,11,10^-09,Compound C,16.3014,3991.195
1019,11,10^-09,Compound C,16.4092,3451.509
1020,11,10^-08,Compound A,16.6226,3008.908
1021,11,10^-08,Compound A,16.5042,3644.593
1022,11,10^-08,Compound A,16.6288,3250.096
1023,11,10^-08,Compound A,16.5904,3153.665
1024,11,10^-08,Compound B,16.454,3485.276
1025,11,10^-08,Compound B,16.5606,3237.288
1026,11,10^-08,Compound B,16.5452,3759.182
1027,11,10^-08,Compound B,16.5382,3568.137
1028,11,10^-08,Compound C,16.5078,3979.944
1029,11,10^-08,Compound C,16.5298,3893.78
1030,11,10^-08,Compound C,16.461,4060.301
1031,11,10^-08,Compound C,16.5692,3517.355
1032,11,10^-07,Compound A,16.773,2874.81
1033,11,10^-07,Compound A,16.6642,2907.263
1034,11,10^-07,Compound A,16.7794,3629.658
1035,11,10^-07,Compound A,16.7408,3131.702
1036,11,10^-07,Compound B,16.6442,3286.37
1037,11,10^-07,Compound B,16.7102,3469.531
1038,11,10^-07,Compound B,16.7066,3468.45
1039,11,10^-07,Compound B,16.6882,3597.373
1040,11,10^-07,Compound C,16.6574,3981.041
1041,11,10^-07,Compound C,16.6802,4264.0
1042,11,10^-07,Compound C,16.6714,4465.798
1043,11,10^-07,Compound C,16.7216,4092.765
1044,11,10^-06,Compound A,17.0078,2841.72
1045,11,10^-06,Compound A,16.8742,3262.402
1046,11,10^-06,Compound A,16.9392,3028.11
1047,11,10^-06,Compound A,16.9008,3116.869
1048,11,10^-06,Compound B,16.8042,3360.848
1049,11,10^-06,Compound B,16.9056,3503.996
1050,11,10^-06,Compound B,16.8552,3841.132
1051,11,10^-06,Compound B,16.8404,3509.133
1052,11,10^-06,Compound C,16.8082,3993.445
1053,11,10^-06,Compound C,16.915,4479.877
1054,11,10^-06,Compound C,16.8322,4432.59
1055,11,10^-06,Compound C,16.88,3825.629
1056,12,Control,Compound A,17.2934,3707.812
1057,12,Control,Compound A,17.2446,3415.704
1058,12,Control,Compound A,17.2916,3794.301
1059,12,Control,Compound A,17.2814,3124.806
1060,12,Control,Compound B,17.1944,2880.663
1061,12,Control,Compound B,17.1908,2838.408
1062,12,Control,Compound B,17.297,2910.119
1063,12,Control,Compound B,17.278,3339.383
1064,12,Control,Compound C,17.2182,3663.912
1065,12,Control,Compound C,17.2006,3408.09
1066,12,Control,Compound C,17.1922,3697.828
1067,12,Control,Compound C,17.2904,3772.797
1068,12,10^-12,Compound A,17.4534,3328.368
1069,12,10^-12,Compound A,17.3952,3563.112
1070,12,10^-12,Compound A,17.4496,3790.374
1071,12,10^-12,Compound A,17.4414,3240.052
1072,12,10^-12,Compound B,17.3446,2980.224
1073,12,10^-12,Compound B,17.3506,3086.828
1074,12,10^-12,Compound B,17.456,3051.842
1075,12,10^-12,Compound B,17.439,3373.538
1076,12,10^-12,Compound C,17.3786,3725.625
1077,12,10^-12,Compound C,17.3606,4300.299
1078,12,10^-12,Compound C,17.3522,3829.004
1079,12,10^-12,Compound C,17.45,3926.674
