##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	79	120	1.52				1	525	1	12	96	485	Automatic	515			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		5821.867	7053.01	7880.174	9120.64	9605.13	9019.42	10037.03	9905.396	10287.832	11632.146	13348.201	15270.925		
		
	37.00	89.4516	85.6632	85.7178	85.6894	85.614	85.6188	85.6842	85.6572	85.6366	85.6198	85.6002	85.7184		
		3165.922	3484.159	3582.464	3037.427	2921.129	3003.262	3130.858	3610.642	3900.959	3496.019	3679.789	3725.289		
		89.602	85.8232	85.8682	85.8408	85.833	85.769	85.8442	85.8082	85.787	85.791	85.781	85.8684		
		3103.29	3481.334	3697.996	3168.042	2974.036	3265.333	3227.875	3813.315	4289.719	4803.615	4642.907	4775.943		
		89.7622	86.0636	86.0284	86.0014	85.9832	85.9202	85.9942	85.9796	85.9374	85.9494	85.9522	86.0376		
		2801.365	2886.045	3158.431	3218.184	3445.498	3389.443	3431.484	3743.47	4357.001	4580.82	5085.845	5277.568		
		89.947	86.2238	86.1784	86.15	86.1336	86.1494	86.1446	86.1378	86.179	86.1694	86.101	86.2488		
		2832.206	2859.613	3252.203	3700.093	3298.466	3638.525	4075.843	3870.772	5134.267	5142.95	6023.58	5777.011		
		90.1024	86.3836	86.399	86.3804	86.2946	86.2996	86.3062	86.2878	86.3278	86.3206	86.2514	86.3992		
		3041.091	3118.848	3536.372	3255.965	3897.148	3797.492	4266.744	4018.973	4928.827	5622.09	6171.062	6923.402		
		90.2626	86.534	86.5588	86.5412	86.4436	86.4598	86.505	86.4992	86.4878	86.4798	86.4114	86.5592		
		3812.761	4440.081	6039.608	7086.867	6144.895	5891.002	6063.822	5829.387	6226.496	5754.155	7067.315	7787.168		
		90.4126	86.6942	86.7088	86.6908	86.594	86.6106	86.6652	86.6582	86.6478	86.6298	86.5634	86.71		
		4699.92	5082.225	6437.063	6355.841	8978.842	9543.125	8786.353	9483.861	9295.407	9720.764	10314.229	14211.05		
		90.5638	86.8542	86.8592	86.8508	86.8284	86.7602	86.8252	86.8086	86.7998	86.7806	86.7218	86.8596		
		5856.526	7123.959	7795.694	8982.77	9505.516	9093.163	10007.557	9877.596	10164.913	11658.291	13262.711	15420.967		
		
	37.00	91.003	87.1848	87.2296	87.2112	87.1536	87.2106	87.2054	87.1788	87.1706	87.1798	87.1218	87.31		
		3208.635	3446.606	3563.399	3055.016	2980.074	3033.987	3103.316	3639.512	3861.133	3434.065	3722.981	3712.893		
		91.1636	87.3446	87.4598	87.463	87.3164	87.3716	87.3556	87.33	87.3286	87.3426	87.3022	87.4704		
		3136.138	3470.37	3677.735	3123.485	3002.879	3228.054	3228.356	3786.53	4298.612	4820.126	4604.784	4908.081		
		91.3242	87.496	87.6098	87.6114	87.465	87.5424	87.5762	87.5692	87.5074	87.4906	87.4618	87.6304		
		2839.938	2859.37	3140.78	3172.508	3451.853	3452.321	3501.115	3699.58	4401.637	4607.749	5095.892	5322.461		
		91.4956	87.657	87.7602	87.7618	87.6252	87.691	87.7368	87.7192	87.6606	87.641	87.6126	87.7808		
		2862.699	2813.687	3246.91	3718.696	3300.65	3606.596	4153.285	3898.389	5097.365	5151.245	5922.66	5947.22		
		91.6542	87.805	87.9204	87.9216	87.7858	87.8512	87.8864	87.8796	87.819	87.8022	87.773	87.9408		
		3040.107	3153.178	3541.408	3262.581	3971.127	3827.806	4290.95	4063.436	4966.9	5726.231	6144.726	6923.702		
		91.804	87.9556	88.0702	88.072	87.9654	88.0012	88.0466	88.0404	87.979	87.951	87.9734	88.1016		
		3844.767	4487.02	6069.229	6996.422	6167.969	5831.845	6210.302	5773.046	6205.673	5829.606	7062.733	7748.104		
		91.9542	88.1862	88.2206	88.2224	88.1256	88.2024	88.2064	88.19	88.1302	88.1014	88.123	88.3		
		4726.033	5108.434	6383.75	6337.993	8883.574	9554.393	8806.716	9414.762	9305.014	9763.503	10391.904	14237.484		
		92.1442	88.3356	88.4562	88.4456	88.2856	88.3616	88.3568	88.3502	88.3094	88.2918	88.283	88.4608		
		5899.005	7167.747	7763.807	9039.91	9400.405	9026.461	9832.068	9831.72	10107.722	11692.086	13272.366	15384.65		
		
	37.00	92.4948	88.716	88.7412	88.7328	88.6658	88.6422	88.717	88.7014	88.6702	88.6638	88.6442	88.7416		
		3221.666	3467.614	3600.883	3093.649	2976.174	2987.768	3110.388	3621.502	3890.608	3461.492	3729.792	3692.887		
		92.6548	88.8664	88.901	88.8936	88.816	88.8022	88.8674	88.8624	88.8302	88.8222	88.805	88.9032		
		3102.763	3461.687	3642.97	3137.814	3023.645	3320.01	3205.585	3770.405	4289.491	4840.443	4671.621	4844.727		
		92.806	89.0456	89.0512	89.0648	89.0264	88.9522	89.0276	89.0106	88.9998	88.9722	89.0442	89.0516		
		2813.89	2915.445	3137.67	3256.801	3417.556	3389.458	3481.733	3763.005	4279.138	4605.41	5113.56	5382.569		
		92.9772	89.2566	89.2116	89.2234	89.1864	89.1026	89.1782	89.161	89.1502	89.1226	89.2042	89.202		
		2872.34	2830.865	3231.015	3715.915	3359.553	3613.652	4133.699	3899.999	5095.324	5183.129	6115.209	5940.647		
		93.2052	89.407	89.3716	89.3732	89.3368	89.3224	89.3278	89.3212	89.3702	89.3626	89.3546	89.422		
		3028.44	3132.677	3522.461	3266.145	3963.565	3799.369	4357.655	4024.172	4922.678	5660.643	6190.754	6910.946		
		93.3556	89.5668	89.582	89.5738	89.497	89.4726	89.488	89.4828	89.5206	89.513	89.5042	89.5732		
		3891.318	4479.981	6011.354	7082.349	6206.759	5844.574	6182.396	5754.67	6228.425	5819.064	7083.629	7796.733		
		93.5166	89.7178	89.7422	89.7336	89.6568	89.624	89.698	89.6916	89.671	89.6734	89.6646	89.7324		
		4708.676	5075.941	6392.801	6301.769	8856.965	9400.466	8692.111	9447.695	9275.966	9797.187	10325.198	14195.677		
		93.6658	89.8674	89.903	89.8836	89.8072	89.783	89.8484	89.8514	89.831	89.823	89.8146	89.8924		
		5819.067	7108.617	7788.145	9039.05	9425.498	9000.417	9820.711	9712.599	10039.648	11550.264	13147.778	15158.733		
		
	37.01	94.0162	90.2484	90.2724	90.254	90.1794	90.1736	90.2388	90.232	90.1914	90.1834	90.1666	90.274		
		3197.713	3477.792	3531.92	3067.52	3011.627	2991.429	3142.627	3637.701	3816.709	3437.316	3662.15	3763.856		
		94.1982	90.4088	90.4226	90.4054	90.3378	90.4036	90.399	90.392	90.4414	90.4238	90.315	90.4928		
		3110.069	3501.483	3691.223	3175.716	2998.699	3216.182	3221.478	3793.338	4314.348	4828.597	4633.747	4891.718		
		94.3758	90.5696	90.673	90.6446	90.4978	90.554	90.5588	90.5424	90.5918	90.5838	90.4654	90.6432		
		2844.29	2855.816	3165.159	3152.462	3410.188	3414.292	3516.151	3766.43	4390.081	4682.082	5125.862	5399.158		
		94.5366	90.718	90.833	90.7946	90.6478	90.7138	90.7706	90.7624	90.7518	90.7446	90.625	90.8032		
		2835.617	2853.453	3250.24	3749.569	3352.59	3655.586	4157.679	3839.955	5130.946	5160.147	6040.457	6002.948		
		94.6868	90.8684	90.9834	90.945	90.8	90.864	90.9292	90.9134	90.9018	90.8942	90.7754	90.9544		
		3043.085	3128.721	3503.275	3321.826	3947.552	3866.914	4351.309	3989.557	5003.542	5636.51	6228.785	7011.722		
		94.8372	91.0284	91.1436	91.106	90.9586	91.0144	91.0794	91.0628	91.0522	91.0542	90.9258	91.104		
		3875.413	4579.954	5960.107	6989.384	6189.186	5827.375	6117.914	5690.469	6259.453	5799.417	7054.632	7808.584		
		94.998	91.1804	91.3034	91.255	91.1784	91.1744	91.2298	91.223	91.2126	91.2142	91.121	91.264		
		4711.704	5129.444	6442.497	6312.69	8893.122	9386.549	8560.13	9353.606	9239.009	9740.631	10274.591	14199.73		
		95.1472	91.3788	91.4538	91.4054	91.3288	91.4048	91.3898	91.373	91.4334	91.415	91.2758	91.4848		
		5898.892	7128.732	7789.381	8959.982	9349.001	8936.018	9648.851	9630.734	10048.569	11424.43	13148.57	15250.171		
		
	37.01	95.5276	91.7492	91.794	91.7664	91.6992	91.6948	91.8304	91.8134	91.7226	91.695	91.6882	91.8136		
		3188.753	3532.478	3568.436	3045.284	2994.116	3010.151	3124.678	3674.336	3896.499	3470.534	3651.762	3669.817		
		95.678	91.9092	91.9444	91.9378	91.8594	91.8462	91.9802	91.9638	91.8742	91.8454	91.8366	91.9664		
		3078.375	3516.883	3658.343	3163.199	2986.52	3258.716	3257.172	3813.194	4348.228	4794.492	4620.311	4959.511		
		95.8572	92.0594	92.1054	92.0958	92.0192	92.0172	92.1316	92.124	92.045	92.0054	91.997	92.1248		
		2876.041	2892.827	3151.192	3224.301	3472.306	3390.375	3477.816	3677.032	4372.038	4634.995	5067.762	5489.529		
		96.0182	92.2098	92.2762	92.246	92.2406	92.1754	92.2908	92.2846	92.203	92.1662	92.1794	92.2848		
		2892.772	2849.301	3260.736	3680.155	3286.153	3682.749	4177.25	3880.196	5124.667	5189.562	6172.684	6085.777		
		96.1684	92.4398	92.4248	92.3964	92.3996	92.3258	92.4408	92.4342	92.3534	92.3374	92.3382	92.436		
		3082.61	3158.628	3590.024	3286.432	3947.342	3779.286	4374.739	4046.172	4894.426	5639.121	6131.464	6977.138		
		96.3884	92.591	92.5852	92.5582	92.5498	92.5368	92.5912	92.5944	92.5646	92.5458	92.497	92.6256		
		3908.59	4548.855	5922.933	7013.508	6154.48	5871.501	6133.667	5688.018	6170.727	5742.456	7018.262	7810.388		
		96.5402	92.7502	92.796	92.7768	92.7002	92.6858	92.8272	92.8064	92.7238	92.6958	92.6474	92.7752		
		4674.989	5080.392	6446.91	6317.942	8769.479	9427.075	8503.686	9278.428	9249.277	9641.647	10244.341	14276.054		
		96.699	92.9102	92.9554	92.937	92.86	92.8362	92.9812	92.9648	92.8742	92.8462	92.7978	92.9256		
		5868.362	7103.047	7705.03	8933.11	9165.734	8856.375	9522.65	9586.715	9960.732	11441.668	13077.442	15103.761		
		
	37.01	97.0496	93.2708	93.3058	93.3074	93.2908	93.2064	93.2916	93.2464	93.2242	93.2266	93.2378	93.3072		
		3195.254	3448.397	3579.048	3095.527	3002.709	2989.042	3078.581	3679.317	3907.628	3474.617	3699.871	3728.535		
		97.2106	93.5228	93.4658	93.4672	93.4406	93.3576	93.4416	93.4052	93.3754	93.387	93.3982	93.478		
		3051.247	3486.388	3672.91	3157.741	2991.976	3271.479	3212.673	3780.916	4312.607	4793.651	4644.892	5003.281		
		97.4496	93.6812	93.6446	93.6174	93.591	93.5968	93.592	93.5652	93.5626	93.607	93.5482	93.6864		
		2896.048	2894.899	3149.517	3219.161	3435.487	3401.427	3527.812	3723.038	4336.574	4625.632	5107.252	5496.342		
		97.6	93.8412	93.8664	93.8378	93.7526	93.7472	93.752	93.7152	93.7146	93.7574	93.6994	93.8368		
		2857.502	2887.732	3337.1	3742.323	3319.563	3712.245	4125.854	3876.694	5163.045	5220.749	6146.458	6126.598		
		97.7598	93.9912	94.0262	93.9986	93.9012	93.9072	93.9524	93.9358	93.865	93.9174	93.8586	93.9976		
		3055.474	3178.458	3557.635	3330.723	3989.371	3836.567	4362.289	3988.817	4876.767	5640.779	6199.446	6935.995		
		97.9108	94.1518	94.1764	94.148	94.0516	94.068	94.1126	94.0956	94.025	94.067	94.0086	94.1568		
		3908.676	4598.125	5974.993	7017.39	6154.925	5878.132	6114.549	5625.33	6165.854	5800.216	7048.97	7820.461		
		98.0604	94.3116	94.3276	94.2984	94.2862	94.2176	94.2742	94.2458	94.1774	94.2178	94.159	94.3072		
		4741.897	5077.637	6449.05	6284.26	8729.427	9288.312	8452.518	9275.936	9137.546	9676.166	10268.524	14289.323		
		98.2204	94.5112	94.4866	94.4582	94.4428	94.3778	94.423	94.3962	94.3358	94.3786	94.3698	94.4672		
		5818.566	7065.391	7697.2	8863.521	9238.711	8710.309	9545.799	9577.039	9912.628	11396.869	13062.651	15019.382		
		
	37.01	98.5718	94.803	94.8644	94.8886	94.732	94.7392	94.803	94.7766	94.7558	94.7482	94.7298	94.8464		
		3200.599	3489.889	3587.839	3080.984	2954.625	2996.115	3092.776	3634.939	3899.779	3476.497	3635.551	3707.957		
		98.7326	94.9742	95.028	95.0388	94.882	94.8998	95.0452	95.0066	94.9162	94.9078	94.8894	95.0092		
		3093.804	3478.315	3694.27	3093.894	3067.931	3258.187	3197.082	3773.612	4361.545	4738.488	4637.51	5040.451		
		98.881	95.1328	95.1994	95.1892	95.0326	95.0482	95.2034	95.1568	95.0662	95.0582	95.041	95.1576		
		2880.214	2906.544	3201.891	3211.149	3441.305	3381.34	3507.918	3692.226	4431.911	4661.806	5171.769	5564.206		
		99.0314	95.2826	95.3578	95.35	95.2124	95.1986	95.3538	95.3088	95.2166	95.2278	95.2118	95.308		
		2899.2	2878.045	3272.265	3717.848	3356.437	3702.934	4194.786	3919.872	5169.644	5155.389	6113.161	6147.698		
		99.1912	95.433	95.5176	95.4994	95.4128	95.3586	95.5142	95.467	95.3766	95.3902	95.4298	95.468		
		3111.475	3199.95	3585.576	3347.235	4001.789	3909.206	4364.333	3961.438	4821.35	5658.655	6153.431	7065.648		
		99.3434	95.643	95.668	95.6498	95.573	95.5106	95.6748	95.6172	95.5366	95.539	95.5802	95.62		
		3955.112	4660.447	5967.973	6905.185	6212.146	5821.645	6092.323	5653.245	6271.366	5705.037	7083.488	7826.517		
		99.582	95.793	95.8282	95.8836	95.733	95.7292	95.8244	95.7676	95.747	95.739	95.7418	95.8184		
		4638.186	5097.505	6437.273	6368.4	8693.016	9253.345	8451.427	9135.232	9152.861	9634.051	10153.923	14327.897		
		99.7318	95.9434	95.9982	96.04	95.8834	95.889	96.0406	95.9926	95.907	95.8994	95.8906	95.9784		
		5847.116	7045.825	7735.534	8874.655	9214.015	8634.729	9513.253	9420.944	9873.409	11371.095	12955.816	15068.397		
		
	37.01	100.104	96.3038	96.3486	96.33	96.2534	96.2696	96.3248	96.2982	96.2774	96.2694	96.2506	96.3692		
		3159.234	3494.194	3554.799	3081.855	2978.838	3024.452	3110.099	3656.927	3854.436	3417.515	3660.268	3777.837		
		100.2524	96.454	96.4996	96.4802	96.484	96.4196	96.4858	96.458	96.4474	96.4198	96.4914	96.5192		
		3116.232	3455.652	3804.839	3149.714	3009.183	3317.866	3175.615	3752.973	4236.958	4750.363	4648.736	5081.238		
		100.4028	96.6384	96.6708	96.6306	96.6438	96.57	96.6566	96.6084	96.5978	96.5702	96.653	96.6696		
		2864.338	2920.148	3150.461	3204.115	3454.812	3375.585	3476.177	3759.313	4409.145	4665.875	5182.899	5562.965		
		100.6428	96.794	96.829	96.7906	96.794	96.79	96.8052	96.7686	96.8178	96.8102	96.8014	96.8896		
		2871.785	2887.907	3332.578	3766.578	3377.442	3715.728	4095.495	3918.315	5140.249	5186.249	6188.741	6233.556		
		100.794	96.9552	97.0594	97.011	96.9444	96.9402	96.9656	96.9284	96.9678	96.9606	96.9522	97.0396		
		3086.018	3243.949	3621.945	3387.943	4023.317	3859.694	4312.286	3993.062	4870.023	5626.06	6255.182	6930.471		
		100.9532	97.1144	97.2204	97.1712	97.1044	97.0904	97.1656	97.119	97.119	97.1206	97.1122	97.19		
		3951.002	4637.584	5989.219	6948.881	6140.946	5768.347	6104.861	5653.122	6237.86	5751.704	6993.747	7789.023		
		101.1132	97.2648	97.3796	97.321	97.2556	97.2504	97.3158	97.279	97.2782	97.2806	97.273	97.3496		
		4685.197	5073.05	6431.295	6329.888	8770.354	9227.789	8282.742	9126.938	9117.819	9595.055	10154.737	14297.303		
		101.2636	97.425	97.53	97.4714	97.4714	97.4006	97.4758	97.4298	97.4286	97.431	97.481	97.5		
		5725.597	7073.443	7633.533	8851.809	9141.569	8632.241	9439.695	9275.503	9745.554	11257.753	12907.901	14908.303		
		
	37.01	101.7038	97.837	97.8702	97.8536	97.7752	97.851	97.8464	97.8294	97.869	97.8034	97.7626	97.9604		
		3244.15	3488.262	3584.691	3070.539	3016.106	3031.814	3071.768	3640.864	3904.878	3422.737	3633.653	3654.402		
		101.8542	97.9952	98.0514	98.082	97.9364	98.0014	98.007	97.9796	98.0194	97.9614	97.913	98.1112		
		3096.019	3517.007	3683.479	3156.707	3006.639	3272.311	3247.986	3755.292	4291.621	4849.467	4610.636	5088.466		
		102.0142	98.1454	98.2104	98.242	98.107	98.1614	98.2368	98.21	98.1794	98.1214	98.0738	98.2708		
		2856.462	2945.052	3212.519	3263.529	3481.151	3396.059	3441.048	3755.224	4395.341	4617.581	5202.609	5579.97		
		102.1654	98.2958	98.3606	98.3932	98.2556	98.3122	98.3966	98.3598	98.339	98.2726	98.245	98.4208		
		2910.485	2841.494	3263.154	3784.053	3331.386	3739.356	4159.052	3820.948	5179.772	5258.819	6220.652	6249.836		
		102.3246	98.4576	98.511	98.5526	98.416	98.462	98.5468	98.5104	98.4894	98.4218	98.4034	98.5712		
		3104.823	3237.805	3633.155	3397.073	3982.376	3860.399	4375.557	4032.614	4866.41	5666.43	6144.24	7080.322		
		102.4846	98.6058	98.6728	98.7124	98.6058	98.622	98.698	98.6704	98.6518	98.5818	98.613	98.7312		
		3944.613	4686.541	5925.165	6954.062	6112.864	5760.238	6056.134	5663.66	6153.485	5693.405	6991.104	7714.21		
		102.6946	98.8364	98.821	98.8628	98.7562	98.8432	98.8574	98.8204	98.8614	98.7318	98.7642	98.9328		
		4609.268	5039.516	6353.469	6208.974	8650.71	9083.734	8346.882	8929.241	9090.756	9602.418	10108.364	14222.087		
		102.8552	98.9962	98.9714	99.069	98.9162	99.0024	99.0072	98.9708	99.0202	98.9334	98.9238	99.092		
		5854.329	7086.068	7598.399	8771.619	8984.517	8548.515	9348.459	9309.943	9740.097	11240.872	12852.518	14839.124		
		
	37.01	103.1372	99.3568	99.4018	99.3734	99.2968	99.2824	99.3684	99.3408	99.3014	99.303	99.2842	99.394		
		3236.242	3493.869	3620.845	3070.715	3018.298	3008.984	3056.292	3608.254	3835.697	3456.07	3681.823	3705.615		
		103.2956	99.5068	99.562	99.5334	99.4756	99.4328	99.5398	99.4912	99.4726	99.463	99.4442	99.5524		
		3110.879	3444.046	3686.91	3116.777	3033.933	3252.155	3201.03	3790.42	4296.798	4859.741	4645.638	5049.965		
		103.4556	99.6572	99.7218	99.6834	99.6772	99.5928	99.6982	99.652	99.6306	99.6238	99.6962	99.712		
		2893.911	2934.888	3158.792	3204.001	3450.004	3404.07	3543.759	3729.526	4391.296	4684.113	5117.01	5623.044		
		103.606	99.9072	99.8724	99.8338	99.8372	99.7428	99.8582	99.8234	99.7806	99.795	99.8546	99.8624		
		2855.859	2836.438	3298.865	3748.12	3389.674	3736.538	4149.127	3837.888	5123.696	5179.288	6217.813	6285.352		
		103.826	100.0574	100.0332	99.9958	99.9872	99.9734	100.0082	99.9818	99.9918	100.003	100.0146	100.0628		
		3085.381	3218.782	3604.912	3464.46	4005.414	3917.298	4375.626	4015.526	4786.396	5603.763	6158.711	6986.479		
		103.976	100.2078	100.2424	100.194	100.1386	100.1332	100.1604	100.1416	100.151	100.1534	100.165	100.2228		
		3971.02	4654.932	5898.625	6950.242	6167.548	5769.443	6067.911	5608.011	6230.562	5654.892	7010.517	7832.255		
		104.1264	100.3676	100.3928	100.3444	100.2978	100.2836	100.3686	100.343	100.3014	100.3038	100.317	100.3732		
		4620.388	5076.195	6401.317	6229.508	8614.152	9154.957	8267.31	8958.05	8992.931	9498.825	10194.479	14383.458		
		104.2864	100.519	100.5528	100.5042	100.4476	100.444	100.5192	100.5022	100.4518	100.4654	100.475	100.5336		
		5743.043	7002.779	7596.955	8756.277	8993.817	8586.884	9171.052	9142.396	9717.466	11201.65	12731.277	14699.25		
		
	37.01	104.667	100.9014	100.915	100.895	100.829	100.816	100.8992	100.8626	100.8338	100.8242	100.8058	100.9136		
		3222.707	3482.097	3639.393	3091.907	2989.518	2994.8	3116.84	3598.607	3868.695	3435.06	3664.464	3688.415		
		104.887	101.0586	101.0732	101.0548	101.0002	101.0342	101.0496	101.0228	101.0518	101.0642	100.9666	101.1336		
		3106.066	3463.309	3745.307	3143.84	2996.804	3275.014	3200.345	3736.544	4288.097	4785.992	4645.309	5201.786		
		105.0374	101.2188	101.3138	101.2654	101.1586	101.1844	101.2094	101.1916	101.2022	101.215	101.1378	101.284		
		2896.925	2976.138	3162.089	3188.275	3461.806	3453.13	3539.033	3754.038	4376.187	4669.673	5204.824	5624.184		
		105.1984	101.3786	101.4746	101.426	101.3186	101.3356	101.44	101.4132	101.3534	101.375	101.2962	101.4352		
		2961.127	2879.407	3297.446	3777.332	3378.147	3719.407	4151.007	3830.666	5124.351	5184.331	6244.358	6335.993		
		105.3474	101.529	101.6238	101.5754	101.4686	101.4946	101.601	101.573	101.5126	101.5246	101.4562	101.594		
		3162.136	3285.646	3588.091	3439.883	4069.911	3866.997	4386.699	4052.897	4836.714	5637.808	6159.083	7040.026		
		105.4978	101.6892	101.7742	101.7258	101.629	101.6448	101.76	101.7232	101.6626	101.675	101.6066	101.744		
		3963.161	4672.207	5945.551	6848.91	6144.302	5801.211	6001.923	5583.171	6131.741	5696.614	6965.472	7768.003		
		105.658	101.839	101.9344	101.8856	101.809	101.7954	101.9104	101.8746	101.813	101.8354	101.8266	101.8948		
		4602.532	5067.842	6388.691	6277.782	8608.49	9042.437	8191.465	8942.527	9046.762	9608.66	10110.733	14364.872		
		105.8806	102.0298	102.0842	102.0358	101.9594	102.0294	102.0706	102.0336	102.047	102.0566	101.9766	102.1176		
		5795.498	7088.131	7539.972	8822.64	8907.54	8363.815	9244.013	9215.568	9688.298	11090.322	12704.396	14814.967		
		
	37.01	106.1882	102.3896	102.4346	102.4162	102.3404	102.3358	102.4324	102.4106	102.3534	102.3454	102.327	102.4352		
		3183.295	3456.936	3578.522	3094.249	2972.833	3006.13	3138.386	3600.987	3807.054	3404.025	3691.69	3672.441		
		106.3384	102.54	102.5848	102.5666	102.5118	102.4856	102.591	102.565	102.5134	102.4958	102.4778	102.5848		
		3088.77	3477.318	3668.367	3140.513	3048.48	3313.255	3227.215	3742.438	4259.217	4751.192	4586.845	5166.548		
		106.4888	102.7	102.7352	102.7268	102.67	102.636	102.741	102.7362	102.6638	102.6462	102.649	102.7356		
		2856.517	2905	3158.212	3241.429	3503.934	3436.018	3538.727	3787.584	4375.236	4696.067	5197.79	5661.006		
		106.6488	102.8512	102.8958	102.8876	102.87	102.7972	102.8914	102.8946	102.8238	102.8062	102.8874	102.8956		
		2978.502	2883.676	3368.066	3740.402	3410.074	3722.456	4173.97	3864.66	5153.036	5131.661	6259.988	6310.004		
		106.7988	103.0906	103.0452	103.0372	103.0314	102.9678	103.0532	103.0446	102.9854	102.9562	103.0378	103.0572		
		3048.01	3247.051	3649.952	3431.362	4014.352	3935.245	4310.292	3992.275	4847.874	5583.37	6156.814	6976.624		
		107.0094	103.2404	103.1956	103.1972	103.1904	103.1566	103.2014	103.195	103.1846	103.1866	103.199	103.246		
		3987.895	4690.219	5945.104	6902.482	6125.081	5741.149	5973.754	5589.092	6135.189	5673.482	7020.352	7794.717		
		107.1692	103.391	103.4356	103.4072	103.341	103.3164	103.3518	103.3568	103.3446	103.3478	103.3482	103.406		
		4538.924	4960.705	6382.209	6201.167	8568.536	8956.148	8086.773	8832.261	9032.613	9513.96	10144.883	14260.352		
		107.3206	103.552	103.586	103.5586	103.501	103.4666	103.5618	103.545	103.4942	103.497	103.4986	103.556		
		5753.333	6981.826	7484.331	8668.313	8772.489	8482.266	9133.253	9191.173	9575.745	11054.164	12619.078	14564.756		
		
	37.01	107.6998	103.9114	103.946	103.9276	103.9414	103.857	103.9424	103.9054	103.875	103.867	103.8818	103.9564		
		3222.501	3503.174	3566.783	3101.627	2967.813	2996.34	3089.405	3608.402	3826.788	3398.92	3647.067	3667.527		
		107.8502	104.1514	104.0964	104.078	104.1014	104.0074	104.1024	104.0746	104.025	104.0182	104.0406	104.1068		
		3104.247	3505.221	3701.112	3164.654	3007.655	3273.895	3249.05	3822.44	4269.499	4814.65	4617.522	5187.471		
		108.071	104.3204	104.2566	104.238	104.2514	104.2276	104.2528	104.2276	104.2454	104.2474	104.1986	104.3168		
		2870.647	2950.113	3203.688	3317.822	3468.175	3395.219	3450.846	3783.55	4370.748	4654.835	5146.304	5658.411		
		108.2424	104.4838	104.498	104.4902	104.4028	104.3776	104.4128	104.386	104.4062	104.3974	104.349	104.468		
		2933.999	2898.747	3294.368	3754.873	3419.938	3691.944	4147.468	3879.522	5160.737	5162.688	6292.996	6430.901		
		108.4008	104.6318	104.647	104.6486	104.5618	104.528	104.6328	104.6064	104.5558	104.5478	104.4994	104.6176		
		3183.416	3315.168	3704.595	3461.668	4008.026	3813.428	4352.876	4008.212	4837.313	5524.735	6100.342	7067.806		
		108.5606	104.7824	104.807	104.7986	104.7118	104.688	104.7832	104.7674	104.7158	104.7086	104.661	104.7776		
		3964.861	4793.451	5864.516	6881.428	6150.742	5724.173	5989.142	5601.305	6117.21	5696.239	6999.052	7766.163		
		108.7108	104.9434	104.9572	104.949	104.929	104.838	104.9432	104.9164	104.8758	104.8582	104.8094	104.9272		
		4608.759	4978.205	6372.828	6217.865	8475.244	8930.758	8058.955	8727.092	9028.273	9520.641	10083.911	14164.771		
		108.863	105.1446	105.1076	105.111	105.0932	104.9884	105.0934	105.067	105.0262	105.0086	105.0098	105.0776		
		5783.038	7023.19	7478.841	8650.444	8914.509	8445.436	9087.682	9026.762	9423.791	10976.828	12492.558	14533.704		
		
	37.00	109.2216	105.433	105.4878	105.4782	105.3828	105.3686	105.4636	105.4172	105.3862	105.3898	105.3902	105.468		
		3229.042	3488.638	3607.511	3080.743	2961.689	2962.946	3121.527	3593.731	3889.48	3465.335	3636.177	3674.293		
		109.3818	105.5828	105.648	105.6394	105.5428	105.5188	105.6942	105.5976	105.5366	105.551	105.5506	105.6184		
		3100.01	3535.455	3724.261	3162.875	3007.582	3291.6	3236.782	3773.244	4320.694	4779.975	4618.715	5197.784		
		109.5424	105.7334	105.808	105.7904	105.6932	105.6788	105.8544	105.7574	105.6966	105.699	105.7002	105.7784		
		2882.813	2918.024	3158.258	3282.77	3489.718	3409.261	3533.953	3765.216	4367.263	4643.843	5172.072	5637.795		
		109.7138	105.8934	105.9594	105.9618	105.8542	105.83	106.0052	105.9074	105.847	105.8494	105.8506	105.9296		
		2935.619	2889.966	3323.792	3793.249	3382.717	3762.957	4142.154	3888.647	5155.188	5191.437	6188.088	6457.923		
		109.8724	106.0434	106.1186	106.1198	106.0652	105.9894	106.1546	106.0578	105.9982	106.0094	106.0714	106.0888		
		3161.533	3325.159	3688.753	3471.981	4058.751	3925.324	4339.31	4018.394	4765.471	5553.554	6144.653	6984.275		
		110.022	106.2738	106.2684	106.27	106.2236	106.1492	106.3148	106.219	106.1574	106.171	106.221	106.2488		
		3959.239	4794.528	5886.367	6869.884	6135.86	5706.472	5933.864	5519.323	6118.176	5627.512	6914.766	7774.965		
		110.2026	106.435	106.4188	106.4204	106.3836	106.3598	106.4646	106.3678	106.3878	106.3798	106.3714	106.4492		
		4629.7	4997.848	6310.042	6252.97	8460.856	8859.772	8140.56	8790.597	8993.789	9452.807	9959.559	14271.348		
		110.3624	106.5838	106.6198	106.6104	106.5338	106.5208	106.6844	106.5184	106.5478	106.5398	106.5314	106.6104		
		5673.266	6951.788	7434.04	8515.653	8739.78	8271.846	9046.936	9047.857	9528.393	10878.761	12618.539	14558.895		
		
	36.99	110.743	106.9542	106.9894	106.981	106.904	106.9002	106.9652	106.9576	106.9182	106.9206	106.8938	106.9896		
