,Plate Read,Concentration,Compound,Avg Fluorescence,Standard Deviation,Avg Time
1197,50,Control,Compound A,3332.14025,243.1281565572375,75.0502
1198,50,Control,Compound B,3183.55875,328.1046296974756,75.00365
1199,50,Control,Compound C,3822.1344999999997,181.9668895275612,74.99805
1200,51,10^-06,Compound A,7568.0815,1381.466373301094,77.76105
1201,51,10^-06,Compound B,9990.4505,458.7487229769479,77.6681
1202,51,10^-06,Compound C,12843.96475,2069.043269231043,77.68835000000001
1203,51,10^-07,Compound A,5628.45075,826.3883575476186,77.575
1204,51,10^-07,Compound B,9575.286250000001,387.6648161615258,77.50014999999999
1205,51,10^-07,Compound C,10913.38875,1949.0912383674913,77.50704999999999
1206,51,10^-08,Compound A,5269.1314999999995,1525.1444938786426,77.4079
1207,51,10^-08,Compound B,5949.51375,178.97228215447538,77.3477
1208,51,10^-08,Compound C,6592.31225,789.9155562515848,77.33785
1209,51,10^-09,Compound A,3161.595,205.20104085019062,77.25460000000001
1210,51,10^-09,Compound B,3946.97875,227.12284379364291,77.1828
1211,51,10^-09,Compound C,5837.7595,720.5192986295841,77.17354999999999
1212,51,10^-10,Compound A,3155.40725,399.3001599092866,77.09955
1213,51,10^-10,Compound B,3714.1057499999997,360.49403741105186,77.02765
1214,51,10^-10,Compound C,5292.28225,335.5701201928538,77.01294999999999
1215,51,10^-11,Compound A,3012.34725,178.22655751295866,76.93950000000001
1216,51,10^-11,Compound B,3486.6237499999997,182.9094840412989,76.87445
1217,51,10^-11,Compound C,4698.223250000001,269.8730156553465,76.85975
1218,51,10^-12,Compound A,3352.60575,269.3242636988277,76.785
1219,51,10^-12,Compound B,3318.0822500000004,347.5018277240847,76.68215000000001
1220,51,10^-12,Compound C,4564.29525,189.0591363610404,76.70975000000001
1221,51,Control,Compound A,3334.96475,239.58209530815623,76.58815
1222,51,Control,Compound B,3177.5069999999996,322.4227168857685,76.5275
1223,51,Control,Compound C,3782.121,173.46585183449116,76.55035000000001
1224,52,10^-06,Compound A,7538.064,1350.9060917149905,79.25174999999999
1225,52,10^-06,Compound B,9938.925000000001,439.07658766017005,79.19749999999999
1226,52,10^-06,Compound C,12856.05575,2080.2776483122566,79.18745
1227,52,10^-07,Compound A,5643.5737500000005,787.4885631188009,79.0992
1228,52,10^-07,Compound B,9509.164,406.398277290481,79.04420000000002
1229,52,10^-07,Compound C,10918.795750000001,2065.218364747148,79.03694999999999
1230,52,10^-08,Compound A,5281.985000000001,1541.8177325901158,78.94165
1231,52,10^-08,Compound B,5956.2195,159.90003495618944,78.85895000000001
1232,52,10^-08,Compound C,6644.221500000001,732.0444212634889,78.87705
1233,52,10^-09,Compound A,3162.3852500000003,184.64768040309966,78.7564
1234,52,10^-09,Compound B,3955.33825,253.55039250265193,78.70385
1235,52,10^-09,Compound C,5812.03025,759.0172953235366,78.72655
1236,52,10^-10,Compound A,3125.0024999999996,397.87012620577957,78.5839
1237,52,10^-10,Compound B,3731.0165,385.4699067238142,78.5295
1238,52,10^-10,Compound C,5336.37975,343.12724149637154,78.52425
1239,52,10^-11,Compound A,3003.0207499999997,197.58130824613272,78.41155
1240,52,10^-11,Compound B,3486.4440000000004,146.8182288704733,78.37119999999999
1241,52,10^-11,Compound C,4730.16525,308.403475203476,78.36135
1242,52,10^-12,Compound A,3321.9025,291.6506596420872,78.25175
1243,52,10^-12,Compound B,3307.54,352.7439878835598,78.20135
1244,52,10^-12,Compound C,4566.01275,245.76805716958333,78.19365
1245,52,Control,Compound A,3318.8407500000003,231.06037898548612,78.091
1246,52,Control,Compound B,3190.4415,323.0345031618157,78.041
1247,52,Control,Compound C,3748.8210000000004,180.06171290420806,78.03864999999999
1248,53,10^-06,Compound A,7555.86875,1330.2057564560891,80.7557
1249,53,10^-06,Compound B,9846.893,372.1495664971099,80.7358
1250,53,10^-06,Compound C,12740.78975,2114.169006551011,80.76304999999999
1251,53,10^-07,Compound A,5652.72825,815.5910970502223,80.59094999999999
1252,53,10^-07,Compound B,9436.6185,388.19900597631135,80.56345
1253,53,10^-07,Compound C,10905.044750000001,2078.2818181674847,80.56595
1254,53,10^-08,Compound A,5260.10475,1546.1687099844296,80.43845
1255,53,10^-08,Compound B,5949.546249999999,188.44272841084629,80.40065
1256,53,10^-08,Compound C,6665.2725,817.3955195352669,80.40085
1257,53,10^-09,Compound A,3189.09175,202.4816126835114,80.28030000000001
1258,53,10^-09,Compound B,3963.1059999999998,220.0536817960618,80.2457
1259,53,10^-09,Compound C,5879.24475,776.0152052601271,80.24085
1260,53,10^-10,Compound A,3133.9755,433.96087837538175,80.12505
1261,53,10^-10,Compound B,3730.183,349.81188891841333,80.09335
1262,53,10^-10,Compound C,5375.8475,373.18165173322,80.09125
1263,53,10^-11,Compound A,3021.66875,213.6159747683944,79.9752
1264,53,10^-11,Compound B,3492.0382500000005,163.60514842422975,79.89555
1265,53,10^-11,Compound C,4761.984,351.9263330954357,79.93575
1266,53,10^-12,Compound A,3364.183,260.1007812150285,79.78345
1267,53,10^-12,Compound B,3304.7819999999997,309.09644164565486,79.74034999999999
1268,53,10^-12,Compound C,4570.6717499999995,204.4600454683549,79.77544999999999
1269,53,Control,Compound A,3318.5865,201.42031555349138,79.62164999999999
1270,53,Control,Compound B,3201.41275,340.06377629632243,79.56245000000001
1271,53,Control,Compound C,3746.7042500000002,200.90146181213098,79.56485
1272,54,10^-06,Compound A,7471.003000000001,1299.419319054981,82.29475
1273,54,10^-06,Compound B,9803.0275,418.9983481896538,82.27025
1274,54,10^-06,Compound C,12755.633499999998,2126.722822252995,82.22585000000001
1275,54,10^-07,Compound A,5641.51625,832.3686070166979,82.1371
1276,54,10^-07,Compound B,9334.9505,398.10134011452357,82.1137
1277,54,10^-07,Compound C,10925.85275,2088.019242074071,82.06745
1278,54,10^-08,Compound A,5315.13125,1531.742453520471,81.957
1279,54,10^-08,Compound B,5994.6215,203.99694312496206,81.93965
1280,54,10^-08,Compound C,6658.99575,820.7259032419125,81.91735
1281,54,10^-09,Compound A,3188.3385000000003,219.78951532545292,81.7843
1282,54,10^-09,Compound B,4002.76725,262.6983047964326,81.76765
1283,54,10^-09,Compound C,5893.4275,820.699760150454,81.72235
1284,54,10^-10,Compound A,3140.054,399.83246769449215,81.6066
1285,54,10^-10,Compound B,3756.0204999999996,362.1258440979704,81.61144999999999
1286,54,10^-10,Compound C,5431.03725,372.66548572177163,81.56785
1287,54,10^-11,Compound A,3030.49075,189.6285847094685,81.45175
1288,54,10^-11,Compound B,3515.35775,158.46182278469342,81.43975
1289,54,10^-11,Compound C,4783.957,342.9871647860722,81.39665000000001
1290,54,10^-12,Compound A,3360.74725,278.78772431293356,81.2919
1291,54,10^-12,Compound B,3295.83925,346.7771461658314,81.28165
1292,54,10^-12,Compound C,4599.2845,258.4191987740201,81.23185
1293,54,Control,Compound A,3334.80675,206.87729054905157,81.13130000000001
1294,54,Control,Compound B,3196.7374999999997,318.24569003051965,81.12344999999999
1295,54,Control,Compound C,3724.115,189.10996950100295,81.07645
1296,55,10^-06,Compound A,7518.50575,1399.3770362803978,83.83579999999999
1297,55,10^-06,Compound B,9747.00125,406.4082980192706,83.7669
1298,55,10^-06,Compound C,12779.478,2182.067482033348,83.75455
1299,55,10^-07,Compound A,5654.8945,783.2769600486123,83.6636
1300,55,10^-07,Compound B,9353.975999999999,407.55757128617313,83.6097
1301,55,10^-07,Compound C,10917.6565,2199.0763906650386,83.59205
1302,55,10^-08,Compound A,5288.98025,1467.3613616968785,83.5061
1303,55,10^-08,Compound B,5936.8565,236.28093115399906,83.4511
1304,55,10^-08,Compound C,6699.976,810.3983892576168,83.43645000000001
1305,55,10^-09,Compound A,3186.60625,195.58872995885253,83.35365
1306,55,10^-09,Compound B,3992.7439999999997,217.55394182133801,83.2962
1307,55,10^-09,Compound C,5931.692,844.4000948985412,83.28604999999999
1308,55,10^-10,Compound A,3144.2915000000003,414.130391738722,83.20085
1309,55,10^-10,Compound B,3748.3737499999997,394.03937200097056,83.1087
1310,55,10^-10,Compound C,5467.360750000001,413.77752059317936,83.12684999999999
1311,55,10^-11,Compound A,3004.32525,200.75030109462287,83.0134
1312,55,10^-11,Compound B,3497.60025,160.25039528683087,82.95285
1313,55,10^-11,Compound C,4812.39825,372.74559891197515,82.96855
1314,55,10^-12,Compound A,3360.9139999999998,269.7606851563141,82.83375000000001
1315,55,10^-12,Compound B,3311.18125,312.13455457155646,82.7756
1316,55,10^-12,Compound C,4594.44575,220.49563778659763,82.76835
1317,55,Control,Compound A,3346.54,222.26917490137257,82.65350000000001
1318,55,Control,Compound B,3166.541,326.39199355682337,82.61785
1319,55,Control,Compound C,3729.0815,187.29027697400895,82.60764999999999
1320,56,10^-06,Compound A,7468.92275,1388.4131858341943,85.3355
1321,56,10^-06,Compound B,9641.744,452.5450787387374,85.3019
1322,56,10^-06,Compound C,12634.776000000002,2158.0600730642113,85.27584999999999
1323,56,10^-07,Compound A,5651.92225,861.6305924441127,85.16675000000001
1324,56,10^-07,Compound B,9219.781500000001,394.6133141675924,85.11045
1325,56,10^-07,Compound C,10859.43475,2104.6400457852455,85.12365
1326,56,10^-08,Compound A,5292.2955,1506.1499003834233,84.98495
1327,56,10^-08,Compound B,5954.6335,189.3061767005959,84.94295
1328,56,10^-08,Compound C,6663.31025,838.8612621470306,84.92305
1329,56,10^-09,Compound A,3208.7545,189.7924654449364,84.81360000000001
1330,56,10^-09,Compound B,3997.5785,243.12396929756045,84.78995
1331,56,10^-09,Compound C,5892.3205,833.3175991379319,84.77035000000001
1332,56,10^-10,Compound A,3160.88425,383.72076151925086,84.6572
1333,56,10^-10,Compound B,3745.1827500000004,356.96921793657305,84.62555
1334,56,10^-10,Compound C,5486.9965,436.3990361572781,84.59365
1335,56,10^-11,Compound A,3024.68225,167.37629394546562,84.50200000000001
1336,56,10^-11,Compound B,3495.7105,146.18981367272806,84.47035
1337,56,10^-11,Compound C,4823.51425,400.12228867215777,84.43585
1338,56,10^-12,Compound A,3374.7315000000003,284.33451069763714,84.3468
1339,56,10^-12,Compound B,3346.09225,348.249651378024,84.31665
1340,56,10^-12,Compound C,4620.12825,227.71348959804837,84.27965
1341,56,Control,Compound A,3349.63375,241.79696372697134,84.1964
1342,56,Control,Compound B,3173.0744999999997,321.58227853796984,84.12225000000001
1343,56,Control,Compound C,3716.919,166.88614627344336,84.12475
1344,57,10^-06,Compound A,7439.73725,1305.619781399209,86.8445
1345,57,10^-06,Compound B,9620.958,411.1837655817279,86.8056
1346,57,10^-06,Compound C,12626.7205,2251.7141087313184,86.79044999999999
1347,57,10^-07,Compound A,5643.76225,883.6561363967282,86.6891
1348,57,10^-07,Compound B,9198.04525,373.41275211613527,86.632
1349,57,10^-07,Compound C,10885.3625,2256.1500379083077,86.63775
1350,57,10^-08,Compound A,5344.829250000001,1492.5610598802687,86.53665000000001
1351,57,10^-08,Compound B,5982.2765,146.97015419578577,86.4769
1352,57,10^-08,Compound C,6708.7835,900.9947783794362,86.48455000000001
1353,57,10^-09,Compound A,3238.069,217.80643237363935,86.37885
1354,57,10^-09,Compound B,3995.08925,202.48777606788207,86.29705
1355,57,10^-09,Compound C,5911.34525,844.7331662891605,86.32475
1356,57,10^-10,Compound A,3161.0287499999995,407.3814202753854,86.1873
1357,57,10^-10,Compound B,3720.9015,333.5077583330414,86.14134999999999
1358,57,10^-10,Compound C,5519.452,451.1477655543308,86.17455
1359,57,10^-11,Compound A,3016.0062500000004,203.4055429519612,86.0264
1360,57,10^-11,Compound B,3502.47375,162.42015849102165,85.9693
1361,57,10^-11,Compound C,4825.3085,428.75963132466853,85.96915
1362,57,10^-12,Compound A,3362.6654999999996,277.89849098486974,85.84605
1363,57,10^-12,Compound B,3320.1397500000003,353.32996708211243,85.8136
1364,57,10^-12,Compound C,4628.045999999999,236.20895031025364,85.80685000000001
1365,57,Control,Compound A,3317.493,257.8099550663878,85.69300000000001
1366,57,Control,Compound B,3166.47275,308.42937475903466,85.64355
1367,57,Control,Compound C,3700.514,166.37280356676865,85.64374999999998
1368,58,10^-06,Compound A,7467.61725,1305.1563657780282,88.40790000000001
1369,58,10^-06,Compound B,9522.6635,388.3345321759389,88.33855
1370,58,10^-06,Compound C,12614.206,2253.981801123803,88.33625
1371,58,10^-07,Compound A,5639.0525,848.1848833379479,88.20835
1372,58,10^-07,Compound B,9164.86125,374.86704586149256,88.1811
1373,58,10^-07,Compound C,10924.47625,2253.158554815941,88.16365
1374,58,10^-08,Compound A,5349.3595,1442.0419527245629,88.03795
1375,58,10^-08,Compound B,5995.790500000001,225.20646730274652,88.01339999999999
1376,58,10^-08,Compound C,6711.5289999999995,862.459748028086,88.00125000000001
1377,58,10^-09,Compound A,3249.3185,214.86787986186687,87.8878
1378,58,10^-09,Compound B,4038.32975,194.32256124011826,87.85074999999999
1379,58,10^-09,Compound C,5940.38975,816.9460503649642,87.83374999999998
1380,58,10^-10,Compound A,3160.498,419.5291627010767,87.73115
1381,58,10^-10,Compound B,3739.7299999999996,368.201179004996,87.69305
1382,58,10^-10,Compound C,5529.6225,468.64422441227947,87.67375
1383,58,10^-11,Compound A,3003.149,177.89041046292428,87.57285
1384,58,10^-11,Compound B,3526.21725,117.86357012062965,87.53820000000002
1385,58,10^-11,Compound C,4856.934749999999,425.52118471539285,87.52255
1386,58,10^-12,Compound A,3351.9320000000002,270.14208415695504,87.42024999999998
1387,58,10^-12,Compound B,3311.4547500000003,334.0541742505998,87.34339999999999
1388,58,10^-12,Compound C,4657.900750000001,271.30363324433836,87.36094999999999
1389,58,Control,Compound A,3318.4139999999998,229.40559011934405,87.21965
1390,58,Control,Compound B,3189.2222500000003,304.4019908305155,87.18709999999999
1391,58,Control,Compound C,3682.768,179.06410065300153,87.19555
1392,59,10^-06,Compound A,7438.71975,1343.5522283041005,89.89245000000001
1393,59,10^-06,Compound B,9489.80625,366.41140450718876,89.82249999999999
1394,59,10^-06,Compound C,12474.105749999999,2194.016551703048,89.84025
1395,59,10^-07,Compound A,5619.79675,854.115881711758,89.74005
1396,59,10^-07,Compound B,9099.30925,381.49231935682286,89.6676
1397,59,10^-07,Compound C,10898.507,2239.46111504993,89.68535
1398,59,10^-08,Compound A,5366.2505,1451.6716907989219,89.58205
1399,59,10^-08,Compound B,5997.099749999999,231.17669250506697,89.4851
1400,59,10^-08,Compound C,6731.962750000001,883.9945757942035,89.52775
1401,59,10^-09,Compound A,3237.43075,213.47695683043563,89.40174999999999
1402,59,10^-09,Compound B,4036.19025,234.40901235145287,89.32704999999999
1403,59,10^-09,Compound C,5921.25525,840.0778983631512,89.37735
1404,59,10^-10,Compound A,3162.5337499999996,410.3401279096655,89.22970000000001
1405,59,10^-10,Compound B,3751.7257499999996,337.02242589218855,89.15705
1406,59,10^-10,Compound C,5583.57725,519.2562504957594,89.16975000000001
1407,59,10^-11,Compound A,3030.9515,202.36458947239586,89.05439999999999
1408,59,10^-11,Compound B,3512.938,171.12597001234673,89.00420000000001
1409,59,10^-11,Compound C,4845.16925,496.2217111744711,89.01695
1410,59,10^-12,Compound A,3336.3085,260.57923359635186,88.89144999999999
1411,59,10^-12,Compound B,3329.9112500000006,318.0088106057965,88.83699999999999
1412,59,10^-12,Compound C,4661.5705,260.8229550346459,88.84015
1413,59,Control,Compound A,3345.953,230.14145693899053,88.7337
1414,59,Control,Compound B,3173.958,304.4787915942036,88.6816
1415,59,Control,Compound C,3693.69475,177.00904783912722,88.67995
1416,60,10^-06,Compound A,7444.24675,1278.5723626283027,91.4088
1417,60,10^-06,Compound B,9391.151000000002,333.0325179707834,91.3741
1418,60,10^-06,Compound C,12467.935000000001,2246.948722890803,91.40225000000001
1419,60,10^-07,Compound A,5649.08375,859.9581590218544,91.2467
1420,60,10^-07,Compound B,9048.35175,395.8174198241324,91.2014
1421,60,10^-07,Compound C,10863.490249999999,2263.997219009102,91.20295
1422,60,10^-08,Compound A,5351.2145,1393.6979842071223,91.0913
1423,60,10^-08,Compound B,5956.236,236.3914365298961,91.0288
1424,60,10^-08,Compound C,6730.5215,886.2143254181465,91.03405
1425,60,10^-09,Compound A,3249.22675,205.6106525326869,90.9334
1426,60,10^-09,Compound B,4038.8330000000005,214.44326232828513,90.87664999999998
1427,60,10^-09,Compound C,5970.13975,855.8448008162725,90.88145
1428,60,10^-10,Compound A,3172.2197499999997,429.85771603277914,90.78305
1429,60,10^-10,Compound B,3751.4525,337.21127973275094,90.72365
1430,60,10^-10,Compound C,5583.6245,506.22101499805933,90.73115
1431,60,10^-11,Compound A,3004.4317499999997,178.3986407354403,90.62825000000001
1432,60,10^-11,Compound B,3526.76525,167.1250448803225,90.53825
1433,60,10^-11,Compound C,4899.29575,450.0651839533052,90.57105
1434,60,10^-12,Compound A,3369.62275,274.3366685690815,90.42125
1435,60,10^-12,Compound B,3307.42425,340.1643516991695,90.3831
1436,60,10^-12,Compound C,4667.1025,259.5386438927118,90.41825
1437,60,Control,Compound A,3318.73625,222.48765821707508,90.26025000000001
1438,60,Control,Compound B,3195.8460000000005,302.0987988699426,90.20595
1439,60,Control,Compound C,3670.0077499999998,167.86497106579594,90.20385
1440,61,10^-06,Compound A,7402.38725,1275.0872943192005,92.9379
1441,61,10^-06,Compound B,9282.8685,339.330252083424,92.91055
1442,61,10^-06,Compound C,12395.90075,2208.892074557636,92.86095
1443,61,10^-07,Compound A,5630.05825,885.9497904653384,92.7783
1444,61,10^-07,Compound B,8994.667,431.76728349504106,92.7549
1445,61,10^-07,Compound C,10852.82975,2318.553277412067,92.71055
1446,61,10^-08,Compound A,5348.4715,1392.2401424118627,92.5932
1447,61,10^-08,Compound B,5961.9165,223.43849767139864,92.56805
1448,61,10^-08,Compound C,6685.45825,918.4092736321795,92.55825
1449,61,10^-09,Compound A,3279.4235,223.49414330507355,92.41985
1450,61,10^-09,Compound B,4036.88475,250.736759261411,92.40010000000001
1451,61,10^-09,Compound C,5910.537249999999,874.1843134996891,92.36625000000001
1452,61,10^-10,Compound A,3170.7410000000004,386.519582074865,92.25005
1453,61,10^-10,Compound B,3756.587,373.7185853241275,92.24785
1454,61,10^-10,Compound C,5643.172500000001,562.9954444140654,92.20835000000001
1455,61,10^-11,Compound A,3036.09025,177.77497058055224,92.09195000000001
1456,61,10^-11,Compound B,3504.3822499999997,121.84722768117136,92.07300000000001
1457,61,10^-11,Compound C,4891.081,491.3728590083071,92.04305
1458,61,10^-12,Compound A,3354.2,277.8066087310847,91.92985
1459,61,10^-12,Compound B,3328.9004999999997,347.2921165604009,91.91239999999999
1460,61,10^-12,Compound C,4680.6355,261.3226858687667,91.88065
1461,61,Control,Compound A,3333.73775,257.4277239309167,91.77180000000001
1462,61,Control,Compound B,3200.8202499999998,320.98609398578543,91.75945
1463,61,Control,Compound C,3672.1530000000002,174.5495141347072,91.72985
1464,62,10^-06,Compound A,7361.1695,1269.7883033215949,94.48160000000001
1465,62,10^-06,Compound B,9267.964499999998,401.8932196007352,94.40995000000001
1466,62,10^-06,Compound C,12347.8825,2197.1720266473612,94.38785
1467,62,10^-07,Compound A,5638.210999999999,854.8803406313714,94.31200000000001
1468,62,10^-07,Compound B,8936.54825,414.7715338113813,94.25595000000001
1469,62,10^-07,Compound C,10842.889749999998,2343.5898230390635,94.21535
1470,62,10^-08,Compound A,5374.796,1391.7707167832398,94.15924999999999
1471,62,10^-08,Compound B,5943.234,244.58340930788614,94.08194999999999
1472,62,10^-08,Compound C,6708.87525,907.7115968453796,94.06434999999999
1473,62,10^-09,Compound A,3280.5725,216.31412911858473,94.00645
1474,62,10^-09,Compound B,4044.2609999999995,223.8791010463876,93.92415
1475,62,10^-09,Compound C,5913.246749999999,871.1013987148262,93.90965
1476,62,10^-10,Compound A,3206.1642500000003,419.35459865716814,93.84885
1477,62,10^-10,Compound B,3758.589,338.48878182396004,93.74175
1478,62,10^-10,Compound C,5664.2125,545.9517108588218,93.75205
1479,62,10^-11,Compound A,3039.90625,169.18341187278287,93.66069999999999
1480,62,10^-11,Compound B,3521.9410000000003,144.3056829118741,93.58624999999999
1481,62,10^-11,Compound C,4891.45,513.488532610677,93.60105
1482,62,10^-12,Compound A,3342.0715,288.00346542185343,93.4791
1483,62,10^-12,Compound B,3314.2610000000004,333.5590559995778,93.41125
1484,62,10^-12,Compound C,4688.60775,290.5976424742283,93.40965000000001
1485,62,Control,Compound A,3329.5565,222.99180955735866,93.29590000000002
1486,62,Control,Compound B,3187.4122500000003,330.2930873707659,93.25880000000001
1487,62,Control,Compound C,3702.6627500000004,177.6633379820183,93.24895000000001
1488,63,10^-06,Compound A,7375.782499999999,1267.7714216999098,95.99085000000001
1489,63,10^-06,Compound B,9195.73525,394.37658164109723,95.95139999999999
1490,63,10^-06,Compound C,12317.179250000001,2224.420857155758,95.91884999999999
1491,63,10^-07,Compound A,5635.341,906.2847394768747,95.8342
1492,63,10^-07,Compound B,8883.255,375.5552845827194,95.76355000000001
1493,63,10^-07,Compound C,10817.183,2375.9065404250764,95.76155
1494,63,10^-08,Compound A,5372.17925,1319.0551174716895,95.63855000000001
1495,63,10^-08,Compound B,5944.83975,253.90837256429592,95.59389999999999
1496,63,10^-08,Compound C,6721.602,928.7833420021468,95.56895
1497,63,10^-09,Compound A,3311.059,207.24162162558096,95.47279999999999
1498,63,10^-09,Compound B,4059.1915000000004,206.92815097757767,95.43815
1499,63,10^-09,Compound C,5924.771000000001,938.4812826096532,95.41615
1500,63,10^-10,Compound A,3191.8395,394.65515255430915,95.31795
1501,63,10^-10,Compound B,3793.5072499999997,354.1311443965159,95.26840000000001
1502,63,10^-10,Compound C,5646.473,559.0329686956497,95.24105
1503,63,10^-11,Compound A,3049.9494999999997,181.15074350109862,95.16310000000001
1504,63,10^-11,Compound B,3505.69725,134.671196864495,95.11025000000001
1505,63,10^-11,Compound C,4957.423000000001,509.1437549579293,95.08075
1506,63,10^-12,Compound A,3340.0707500000003,297.6680957905685,95.0059
1507,63,10^-12,Compound B,3324.2030000000004,309.92560836539735,94.9584
1508,63,10^-12,Compound C,4694.4985,280.31169000537466,94.93065
1509,63,Control,Compound A,3339.8277500000004,238.33638036659167,94.84445
1510,63,Control,Compound B,3169.61375,315.57017549759416,94.7627
1511,63,Control,Compound C,3679.946,175.56914652637522,94.77005
1512,64,10^-06,Compound A,7321.095499999999,1297.1312237327152,97.48500000000001
1513,64,10^-06,Compound B,9122.252,348.68316748396916,97.4444
1514,64,10^-06,Compound C,12204.87775,2217.2105877847785,97.46015
1515,64,10^-07,Compound A,5629.8575,882.1872098470161,97.33214999999998
1516,64,10^-07,Compound B,8851.955750000001,427.211504375627,97.2752
1517,64,10^-07,Compound C,10791.2285,2375.4866326653346,97.29535000000001
1518,64,10^-08,Compound A,5381.6715,1344.834687180669,97.1773
1519,64,10^-08,Compound B,5916.8189999999995,243.01765949961484,97.11984999999999
1520,64,10^-08,Compound C,6693.0835,891.6101027289537,97.13545
1521,64,10^-09,Compound A,3334.96375,227.61276322060536,97.01740000000001
1522,64,10^-09,Compound B,4047.08975,190.5521446960093,96.94465
1523,64,10^-09,Compound C,5920.433999999999,879.8201114754486,96.98005
1524,64,10^-10,Compound A,3214.712,425.3817545319338,96.8266
1525,64,10^-10,Compound B,3776.7450000000003,308.1177196559752,96.78945
1526,64,10^-10,Compound C,5687.1987500000005,605.5728841938858,96.82974999999999
1527,64,10^-11,Compound A,3034.7655,167.57824633386454,96.64815
1528,64,10^-11,Compound B,3516.47175,167.57738578016827,96.61970000000001
1529,64,10^-11,Compound C,4955.2210000000005,517.4006013113341,96.62265000000001
1530,64,10^-12,Compound A,3381.60925,320.8354936218631,96.48405
1531,64,10^-12,Compound B,3313.90925,318.7350098209819,96.46185
1532,64,10^-12,Compound C,4679.3237500000005,347.9486104856719,96.46945000000001
1533,64,Control,Compound A,3322.5204999999996,236.64844258731242,96.33409999999999
1534,64,Control,Compound B,3192.579,314.3108433350663,96.2865
1535,64,Control,Compound C,3677.514,190.84286986069668,96.29165
1536,65,10^-06,Compound A,7327.60375,1209.323242860892,99.03545000000001
1537,65,10^-06,Compound B,9047.8585,370.767232620396,98.97415
1538,65,10^-06,Compound C,12168.152749999997,2187.6736143037847,98.99234999999999
1539,65,10^-07,Compound A,5552.80675,861.2681087278137,98.86619999999999
1540,65,10^-07,Compound B,8752.64175,324.46901726190464,98.8193
1541,65,10^-07,Compound C,10755.90625,2347.8344955276502,98.82255
1542,65,10^-08,Compound A,5377.59525,1331.1741872282955,98.6814
1543,65,10^-08,Compound B,5898.223999999999,219.89869181969001,98.64904999999999
1544,65,10^-08,Compound C,6638.0509999999995,896.2746766034841,98.64444999999999
1545,65,10^-09,Compound A,3343.214,227.23548836981124,98.52394999999999
1546,65,10^-09,Compound B,4062.7364999999995,220.72781435742542,98.4838
1547,65,10^-09,Compound C,5939.3505000000005,925.4697162131561,98.47145
1548,65,10^-10,Compound A,3199.7965,431.0652139901048,98.36625000000001
1549,65,10^-10,Compound B,3762.6855,340.1296054442522,98.33105
1550,65,10^-10,Compound C,5727.26975,587.5660024441912,98.31935
1551,65,10^-11,Compound A,3069.3905,199.14327621840812,98.2155
1552,65,10^-11,Compound B,3518.3705,161.68255284248744,98.1788
1553,65,10^-11,Compound C,4948.87525,541.2385319409381,98.16135
1554,65,10^-12,Compound A,3363.303,282.9960155573438,98.0582
1555,65,10^-12,Compound B,3320.5570000000002,313.6522796059306,97.9811
1556,65,10^-12,Compound C,4710.047500000001,340.3927830986735,98.00125
1557,65,Control,Compound A,3346.9105,233.42431971626874,97.87865
1558,65,Control,Compound B,3190.138,301.3962010244984,97.8255
1559,65,Control,Compound C,3653.9175,197.3461264217398,97.84885
1560,66,10^-06,Compound A,7274.763500000001,1254.1707581392773,100.5281
1561,66,10^-06,Compound B,8973.537250000001,269.2194630870796,100.47825
1562,66,10^-06,Compound C,12087.410750000001,2132.0942943518126,100.48145
1563,66,10^-07,Compound A,5581.851999999999,870.0734079195161,100.3703
1564,66,10^-07,Compound B,8748.61725,391.029257883499,100.32325
1565,66,10^-07,Compound C,10767.42325,2460.4970156473646,100.32385
1566,66,10^-08,Compound A,5368.70475,1322.2543557025078,100.21755
1567,66,10^-08,Compound B,5903.22825,259.5104726228271,100.14344999999999
1568,66,10^-08,Compound C,6682.0565,946.8820910498823,100.17305
1569,66,10^-09,Compound A,3343.38375,234.62558753096474,100.04060000000001
1570,66,10^-09,Compound B,4078.466,202.95913228036912,99.98765
1571,66,10^-09,Compound C,5883.83725,926.3176722911608,100.01805
1572,66,10^-10,Compound A,3184.8205,432.0102272975346,99.86734999999999
1573,66,10^-10,Compound B,3778.3067499999997,312.9630574635291,99.8154
1574,66,10^-10,Compound C,5701.537249999999,636.1407343459941,99.82315
1575,66,10^-11,Compound A,3047.898,156.15044253753132,99.69200000000001
1576,66,10^-11,Compound B,3531.83975,144.04180059130428,99.65504999999999
1577,66,10^-11,Compound C,4953.86575,536.552838755192,99.66565
1578,66,10^-12,Compound A,3339.653,278.98421517474554,99.53694999999999
1579,66,10^-12,Compound B,3319.3845,327.55894861485086,99.48485
1580,66,10^-12,Compound C,4713.0355,322.92417640110983,99.48304999999999
1581,66,Control,Compound A,3355.41775,248.24644268330684,99.3798
1582,66,Control,Compound B,3172.9569999999994,290.91851748328196,99.3221
1583,66,Control,Compound C,3669.80125,157.7229578055049,99.32065
1584,67,10^-06,Compound A,7311.56025,1249.5198163066095,102.0701
1585,67,10^-06,Compound B,8932.734,408.7351439069809,102.02324999999999
1586,67,10^-06,Compound C,12074.495750000002,2203.7464062606796,102.04945
1587,67,10^-07,Compound A,5584.2117499999995,886.6715674627906,101.89175
1588,67,10^-07,Compound B,8696.22975,384.2774656775417,101.84734999999999
1589,67,10^-07,Compound C,10782.75675,2427.299359043211,101.84245000000001
